rowNumber,PersonId,State,Practice,PracticeName,LifeCycle,Loyal,Issue,Score,ScoreName,NPS-score,Channel,QuotePrice,QuoteType,RevPrice,RevObjects 
6145,863,s4,3,Marketing Cloud,Evaluation,,,,,,,70964,Consultant,,
6146,863,s6,3,Marketing Cloud,Purchase,,,6,CES,,,,,,
6147,863,s6,3,Marketing Cloud,Purchase,,,1,NPS,-1,,,,,
6148,863,s6,3,Marketing Cloud,Purchase,,,,,,,,,70964,1
6149,863,s7,3,Marketing Cloud,Use,,,,,,,,,,
6150,863,s9,3,Marketing Cloud,Use,,,,,,,,,,
6151,863,s10,3,Marketing Cloud,End,,,,,,,,,,
6152,864,s1,,,Awareness,,,,,,,,,,
6153,864,s2,4,BI,Awareness,,,,,,,,,,
6154,864,s3,4,BI,Awareness,,,,,,,,,,
6155,864,s5,4,BI,Evaluation,,,,,,,,,,
6156,864,s4,4,BI,Evaluation,,,,,,,,,,
6157,864,s4,4,BI,Evaluation,,,,,,,18771,Consultant,,
6158,864,s5,4,BI,Evaluation,,,10,CES,,,,,,
6159,864,s5,4,BI,Evaluation,,,7,NPS,0,,,,,
6160,864,s4,4,BI,Evaluation,,,,,,,,,,
6161,864,s4,4,BI,Evaluation,,,,,,,33742,Consultant,,
6162,864,s6,4,BI,Purchase,,,,,,,,,,
6163,864,s6,4,BI,Purchase,,,,,,,,,33742,1
6164,864,s7,4,BI,Use,,,,,,,,,,
6165,864,s2,4,BI,Awareness,Loyal,,,,,,,,,
6166,864,s3,4,BI,Awareness,Loyal,,,,,,,,,
6167,864,s4,4,BI,Evaluation,Loyal,,,,,,,,,
6168,864,s4,4,BI,Evaluation,Loyal,,,,,,99531,Consultant,,
6169,864,s6,4,BI,Purchase,Loyal,,,,,,,,,
6170,864,s6,4,BI,Purchase,Loyal,,,,,,,,99531,1
6171,864,s7,4,BI,Use,Loyal,,,,,,,,,
6172,864,s9,4,BI,Use,Loyal,,,,,,,,,
6173,864,s10,4,BI,End,Loyal,,,,,,,,,
6174,865,s1,,,Awareness,,,,,,,,,,
6175,865,s2,5,Siebel,Awareness,,,,,,,,,,
6176,865,s10,5,Siebel,End,,,,,,,,,,
6177,866,s1,,,Awareness,,,,,,,,,,
6178,866,s10,,,End,,,,,,,,,,
6179,867,s1,,,Awareness,,,,,,,,,,
6180,867,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
6181,867,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
6182,867,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
6183,867,s4,3,Marketing Cloud,Evaluation,,,,,,,48197,Consultant,,
6184,867,s6,3,Marketing Cloud,Purchase,,,,,,,,,,
6185,867,s6,3,Marketing Cloud,Purchase,,,,,,,,,48197,1
6186,867,s7,3,Marketing Cloud,Use,,,10,CES,,,,,,
6187,867,s7,3,Marketing Cloud,Use,,,10,NPS,1,,,,,
6188,867,s9,3,Marketing Cloud,Use,,,5,CES,,,,,,
6189,867,s9,3,Marketing Cloud,Use,,,5,NPS,-1,,,,,
6190,867,s4,3,Marketing Cloud,Evaluation,Loyal,,,,,,,,,
6191,867,s4,3,Marketing Cloud,Evaluation,Loyal,,,,,,94569,Consultant,,
6192,867,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,,
6193,867,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,94569,1
6194,867,s7,3,Marketing Cloud,Use,Loyal,,,,,,,,,
6195,867,s9,3,Marketing Cloud,Use,Loyal,,,,,,,,,
6196,867,s10,3,Marketing Cloud,End,Loyal,,,,,,,,,
6197,868,s1,,,Awareness,,,,,,,,,,
6198,868,s2,0,Siebel,Awareness,,,,,,,,,,
6199,868,s3,0,Siebel,Awareness,,,,,,,,,,
6200,868,s5,0,Siebel,Evaluation,,,10,CES,,,,,,
6201,868,s5,0,Siebel,Evaluation,,,10,NPS,1,,,,,
6202,868,s4,0,Siebel,Evaluation,,,,,,,,,,
6203,868,s4,0,Siebel,Evaluation,,,,,,,79806,Consultant,,
6204,868,s10,0,Siebel,End,,,,,,,,,,
6205,869,s1,,,Awareness,,,,,,,,,,
6206,869,s2,1,Sales Cloud,Awareness,,,,,,,,,,
6207,869,s3,1,Sales Cloud,Awareness,,,,,,,,,,
6208,869,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
6209,869,s4,1,Sales Cloud,Evaluation,,,,,,,10849,Consultant,,
6210,869,s6,1,Sales Cloud,Purchase,,,,,,,,,,
6211,869,s6,1,Sales Cloud,Purchase,,,,,,,,,10849,1
6212,869,s7,1,Sales Cloud,Use,,,4,CES,,,,,,
6213,869,s7,1,Sales Cloud,Use,,,8,NPS,0,,,,,
6214,869,s9,1,Sales Cloud,Use,,,,,,,,,,
6215,869,s10,1,Sales Cloud,End,,,,,,,,,,
6216,870,s1,,,Awareness,,,,,,,,,,
6217,870,s2,5,Siebel,Awareness,,,9,CES,,,,,,
6218,870,s10,5,Siebel,End,,,,,,,,,,
6219,871,s1,,,Awareness,,,,,,,,,,
6220,871,s2,5,Siebel,Awareness,,,,,,,,,,
6221,871,s3,5,Siebel,Awareness,,,,,,,,,,
6222,871,s10,5,Siebel,End,,,,,,,,,,
6223,872,s1,,,Awareness,,,,,,,,,,
6224,872,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
6225,872,s10,3,Marketing Cloud,End,,,,,,,,,,
6226,873,s1,,,Awareness,,,,,,,,,,
6227,873,s2,5,Siebel,Awareness,,,,,,,,,,
6228,873,s3,5,Siebel,Awareness,,,,,,,,,,
6229,873,s5,5,Siebel,Evaluation,,,,,,,,,,
6230,873,s4,5,Siebel,Evaluation,,,,,,,,,,
6231,873,s4,5,Siebel,Evaluation,,,,,,,14317,Consultant,,
6232,873,s5,5,Siebel,Evaluation,,,10,CES,,,,,,
6233,873,s5,5,Siebel,Evaluation,,,6,NPS,-1,,,,,
6234,873,s4,5,Siebel,Evaluation,,,,,,,,,,
6235,873,s4,5,Siebel,Evaluation,,,,,,,23445,Consultant,,
6236,873,s10,5,Siebel,End,,,,,,,,,,
6237,874,s1,,,Awareness,,,,,,,,,,
6238,874,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
6239,874,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
6240,874,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
6241,874,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
6242,874,s4,3,Marketing Cloud,Evaluation,,,,,,,42332,Consultant,,
6243,874,s10,3,Marketing Cloud,End,,,,,,,,,,
6244,875,s1,,,Awareness,,,,,,,,,,
6245,875,s10,,,End,,,,,,,,,,
6246,876,s1,,,Awareness,,,,,,,,,,
6247,876,s2,1,Sales Cloud,Awareness,,,,,,,,,,
6248,876,s3,1,Sales Cloud,Awareness,,,,,,,,,,
6249,876,s10,1,Sales Cloud,End,,,,,,,,,,
6250,877,s1,,,Awareness,,,,,,,,,,
6251,877,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
6252,877,s10,3,Marketing Cloud,End,,,,,,,,,,
6253,878,s1,,,Awareness,,,,,,,,,,
6254,878,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
6255,878,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
6256,878,s10,3,Marketing Cloud,End,,,,,,,,,,
6257,879,s1,,,Awareness,,,,,,,,,,
6258,879,s2,1,Sales Cloud,Awareness,,,,,,,,,,
6259,879,s3,1,Sales Cloud,Awareness,,,,,,,,,,
6260,879,s5,1,Sales Cloud,Evaluation,,,,,,,,,,
6261,879,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
6262,879,s4,1,Sales Cloud,Evaluation,,,,,,,57400,Consultant,,
6263,879,s5,1,Sales Cloud,Evaluation,,,,,,,,,,
6264,879,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
6265,879,s4,1,Sales Cloud,Evaluation,,,,,,,42531,Consultant,,
6266,879,s6,1,Sales Cloud,Purchase,,,,,,,,,,
6267,879,s6,1,Sales Cloud,Purchase,,,,,,,,,42531,1
6268,879,s7,1,Sales Cloud,Use,,,,,,,,,,
6269,879,s9,1,Sales Cloud,Use,,,3,CES,,,,,,
6270,879,s9,1,Sales Cloud,Use,,,8,NPS,0,,,,,
6271,879,s10,1,Sales Cloud,End,,,,,,,,,,
6272,880,s1,,,Awareness,,,,,,,,,,
6273,880,s2,2,Service Cloud,Awareness,,,,,,,,,,
6274,880,s3,2,Service Cloud,Awareness,,,,,,,,,,
6275,880,s4,2,Service Cloud,Evaluation,,,,,,,,,,
6276,880,s4,2,Service Cloud,Evaluation,,,,,,,52159,Consultant,,
6277,880,s5,2,Service Cloud,Evaluation,,,5,CES,,,,,,
6278,880,s5,2,Service Cloud,Evaluation,,,7,NPS,0,,,,,
6279,880,s4,2,Service Cloud,Evaluation,,,,,,,,,,
6280,880,s4,2,Service Cloud,Evaluation,,,,,,,54098,Consultant,,
6281,880,s4,2,Service Cloud,Evaluation,,,9,CES,,,,,,
6282,880,s4,2,Service Cloud,Evaluation,,,6,NPS,-1,,,,,
6283,880,s4,2,Service Cloud,Evaluation,,,,,,,8578,Consultant,,
6284,880,s6,2,Service Cloud,Purchase,,,,,,,,,,
6285,880,s6,2,Service Cloud,Purchase,,,,,,,,,8578,1
6286,880,s7,2,Service Cloud,Use,,,5,CES,,,,,,
6287,880,s7,2,Service Cloud,Use,,,3,NPS,-1,,,,,
6288,880,s9,2,Service Cloud,Use,,,,,,,,,,
6289,880,s4,2,Service Cloud,Evaluation,Loyal,,,,,,,,,
6290,880,s4,2,Service Cloud,Evaluation,Loyal,,,,,,68631,Consultant,,
6291,880,s6,2,Service Cloud,Purchase,Loyal,,10,CES,,,,,,
6292,880,s6,2,Service Cloud,Purchase,Loyal,,10,NPS,1,,,,,
6293,880,s6,2,Service Cloud,Purchase,Loyal,,,,,,,,68631,1
6294,880,s7,2,Service Cloud,Use,Loyal,,8,CES,,,,,,
6295,880,s7,2,Service Cloud,Use,Loyal,,10,NPS,1,,,,,
6296,880,s9,2,Service Cloud,Use,Loyal,,,,,,,,,
6297,880,s10,2,Service Cloud,End,Loyal,,,,,,,,,
6298,881,s1,,,Awareness,,,,,,,,,,
6299,881,s2,5,Siebel,Awareness,,,,,,,,,,
6300,881,s3,5,Siebel,Awareness,,,,,,,,,,
6301,881,s5,5,Siebel,Evaluation,,,,,,,,,,
6302,881,s4,5,Siebel,Evaluation,,,,,,,,,,
6303,881,s4,5,Siebel,Evaluation,,,,,,,21344,Consultant,,
6304,881,s4,5,Siebel,Evaluation,,,8,CES,,,,,,
6305,881,s4,5,Siebel,Evaluation,,,6,NPS,-1,,,,,
6306,881,s4,5,Siebel,Evaluation,,,,,,,14303,Consultant,,
6307,881,s10,5,Siebel,End,,,,,,,,,,
6308,882,s1,,,Awareness,,,,,,,,,,
6309,882,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
6310,882,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
6311,882,s4,3,Marketing Cloud,Evaluation,,,10,CES,,,,,,
6312,882,s4,3,Marketing Cloud,Evaluation,,,10,NPS,1,,,,,
6313,882,s4,3,Marketing Cloud,Evaluation,,,,,,,17432,Consultant,,
6314,882,s5,3,Marketing Cloud,Evaluation,,,9,CES,,,,,,
6315,882,s5,3,Marketing Cloud,Evaluation,,,3,NPS,-1,,,,,
6316,882,s4,3,Marketing Cloud,Evaluation,,,8,CES,,,,,,
6317,882,s4,3,Marketing Cloud,Evaluation,,,6,NPS,-1,,,,,
6318,882,s4,3,Marketing Cloud,Evaluation,,,,,,,26355,Consultant,,
6319,882,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
6320,882,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
6321,882,s4,3,Marketing Cloud,Evaluation,,,,,,,46395,Consultant,,
6322,882,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
6323,882,s4,3,Marketing Cloud,Evaluation,,,,,,,32550,Consultant,,
6324,882,s6,3,Marketing Cloud,Purchase,,,8,CES,,,,,,
6325,882,s6,3,Marketing Cloud,Purchase,,,8,NPS,0,,,,,
6326,882,s6,3,Marketing Cloud,Purchase,,,,,,,,,32550,1
6327,882,s7,3,Marketing Cloud,Use,,,5,CES,,,,,,
6328,882,s7,3,Marketing Cloud,Use,,,3,NPS,-1,,,,,
6329,882,s9,3,Marketing Cloud,Use,,,,,,,,,,
6330,882,s10,3,Marketing Cloud,End,,,,,,,,,,
6331,883,s1,,,Awareness,,,,,,,,,,
6332,883,s10,,,End,,,,,,,,,,
6333,884,s1,,,Awareness,,,,,,,,,,
6334,884,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
6335,884,s10,3,Marketing Cloud,End,,,,,,,,,,
6336,885,s1,,,Awareness,,,,,,,,,,
6337,885,s2,0,Siebel,Awareness,,,,,,,,,,
6338,885,s3,0,Siebel,Awareness,,,,,,,,,,
6339,885,s5,0,Siebel,Evaluation,,,,,,,,,,
6340,885,s4,0,Siebel,Evaluation,,,,,,,,,,
6341,885,s4,0,Siebel,Evaluation,,,,,,,26437,Consultant,,
6342,885,s10,0,Siebel,End,,,,,,,,,,
6343,886,s1,,,Awareness,,,,,,,,,,
6344,886,s2,0,Siebel,Awareness,,,,,,,,,,
6345,886,s10,0,Siebel,End,,,,,,,,,,
6346,887,s1,,,Awareness,,,,,,,,,,
6347,887,s2,1,Sales Cloud,Awareness,,,,,,,,,,
6348,887,s3,1,Sales Cloud,Awareness,,,,,,,,,,
6349,887,s5,1,Sales Cloud,Evaluation,,,,,,,,,,
6350,887,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
6351,887,s4,1,Sales Cloud,Evaluation,,,,,,,12375,Consultant,,
6352,887,s6,1,Sales Cloud,Purchase,,,,,,,,,,
6353,887,s6,1,Sales Cloud,Purchase,,,,,,,,,12375,1
6354,887,s7,1,Sales Cloud,Use,,,,,,,,,,
6355,887,s2,4,BI,Awareness,Loyal,,,,,,,,,
6356,887,s3,4,BI,Awareness,Loyal,,,,,,,,,
6357,887,s5,4,BI,Evaluation,Loyal,,,,,,,,,
6358,887,s4,4,BI,Evaluation,Loyal,,,,,,,,,
6359,887,s4,4,BI,Evaluation,Loyal,,,,,,81948,Consultant,,
6360,887,s6,4,BI,Purchase,Loyal,,,,,,,,,
6361,887,s6,4,BI,Purchase,Loyal,,,,,,,,81948,1
6362,887,s7,4,BI,Use,Loyal,,10,CES,,,,,,
6363,887,s7,4,BI,Use,Loyal,,10,NPS,1,,,,,
6364,887,s9,4,BI,Use,Loyal,,,,,,,,,
6365,887,s4,4,BI,Evaluation,Loyal,,,,,,,,,
6366,887,s4,4,BI,Evaluation,Loyal,,,,,,50080,Consultant,,
6367,887,s6,4,BI,Purchase,Loyal,,,,,,,,,
6368,887,s6,4,BI,Purchase,Loyal,,,,,,,,50080,1
6369,887,s7,4,BI,Use,Loyal,,9,CES,,,,,,
6370,887,s7,4,BI,Use,Loyal,,10,NPS,1,,,,,
6371,887,s9,4,BI,Use,Loyal,,10,CES,,,,,,
6372,887,s9,4,BI,Use,Loyal,,9,NPS,1,,,,,
6373,887,s10,4,BI,End,Loyal,,,,,,,,,
6374,888,s1,,,Awareness,,,,,,,,,,
6375,888,s2,5,Siebel,Awareness,,,,,,,,,,
6376,888,s3,5,Siebel,Awareness,,,,,,,,,,
6377,888,s5,5,Siebel,Evaluation,,,9,CES,,,,,,
6378,888,s5,5,Siebel,Evaluation,,,10,NPS,1,,,,,
6379,888,s4,5,Siebel,Evaluation,,,,,,,,,,
6380,888,s4,5,Siebel,Evaluation,,,,,,,23998,Consultant,,
6381,888,s5,5,Siebel,Evaluation,,,,,,,,,,
6382,888,s4,5,Siebel,Evaluation,,,,,,,,,,
6383,888,s4,5,Siebel,Evaluation,,,,,,,18989,Consultant,,
6384,888,s5,5,Siebel,Evaluation,,,,,,,,,,
6385,888,s4,5,Siebel,Evaluation,,,,,,,,,,
6386,888,s4,5,Siebel,Evaluation,,,,,,,25320,Consultant,,
6387,888,s6,5,Siebel,Purchase,,,,,,,,,,
6388,888,s6,5,Siebel,Purchase,,,,,,,,,25320,1
6389,888,s7,5,Siebel,Use,,,5,CES,,,,,,
6390,888,s7,5,Siebel,Use,,,5,NPS,-1,,,,,
6391,888,s9,5,Siebel,Use,,,,,,,,,,
6392,888,s4,5,Siebel,Evaluation,Loyal,,,,,,,,,
6393,888,s4,5,Siebel,Evaluation,Loyal,,,,,,83136,Consultant,,
6394,888,s6,5,Siebel,Purchase,Loyal,,,,,,,,,
6395,888,s6,5,Siebel,Purchase,Loyal,,,,,,,,83136,1
6396,888,s7,5,Siebel,Use,Loyal,,10,CES,,,,,,
6397,888,s7,5,Siebel,Use,Loyal,,10,NPS,1,,,,,
6398,888,s9,5,Siebel,Use,Loyal,,9,CES,,,,,,
6399,888,s9,5,Siebel,Use,Loyal,,9,NPS,1,,,,,
6400,888,s10,5,Siebel,End,Loyal,,,,,,,,,
6401,889,s1,,,Awareness,,,,,,,,,,
6402,889,s2,0,Siebel,Awareness,,,,,,,,,,
6403,889,s3,0,Siebel,Awareness,,,,,,,,,,
6404,889,s4,0,Siebel,Evaluation,,,,,,,,,,
6405,889,s4,0,Siebel,Evaluation,,,,,,,27498,Consultant,,
6406,889,s10,0,Siebel,End,,,,,,,,,,
6407,890,s1,,,Awareness,,,,,,,,,,
6408,890,s2,1,Sales Cloud,Awareness,,,,,,,,,,
6409,890,s10,1,Sales Cloud,End,,,,,,,,,,
6410,891,s1,,,Awareness,,,,,,,,,,
6411,891,s2,1,Sales Cloud,Awareness,,,,,,,,,,
6412,891,s3,1,Sales Cloud,Awareness,,,,,,,,,,
6413,891,s5,1,Sales Cloud,Evaluation,,,,,,,,,,
6414,891,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
6415,891,s4,1,Sales Cloud,Evaluation,,,,,,,5308,Consultant,,
6416,891,s6,1,Sales Cloud,Purchase,,,,,,,,,,
6417,891,s6,1,Sales Cloud,Purchase,,,,,,,,,5308,1
6418,891,s7,1,Sales Cloud,Use,,,,,,,,,,
6419,891,s9,1,Sales Cloud,Use,,,,,,,,,,
6420,891,s10,1,Sales Cloud,End,,,,,,,,,,
6421,892,s1,,,Awareness,,,,,,,,,,
6422,892,s2,5,Siebel,Awareness,,,,,,,,,,
6423,892,s3,5,Siebel,Awareness,,,,,,,,,,
6424,892,s5,5,Siebel,Evaluation,,,10,CES,,,,,,
6425,892,s5,5,Siebel,Evaluation,,,8,NPS,0,,,,,
6426,892,s4,5,Siebel,Evaluation,,,,,,,,,,
6427,892,s4,5,Siebel,Evaluation,,,,,,,73141,Consultant,,
6428,892,s10,5,Siebel,End,,,,,,,,,,
6429,893,s1,,,Awareness,,,,,,,,,,
6430,893,s2,4,BI,Awareness,,,8,CES,,,,,,
6431,893,s10,4,BI,End,,,,,,,,,,
6432,894,s1,,,Awareness,,,,,,,,,,
6433,894,s2,0,Siebel,Awareness,,,10,CES,,,,,,
6434,894,s3,0,Siebel,Awareness,,,,,,,,,,
6435,894,s4,0,Siebel,Evaluation,,,8,CES,,,,,,
6436,894,s4,0,Siebel,Evaluation,,,10,NPS,1,,,,,
6437,894,s4,0,Siebel,Evaluation,,,,,,,73687,Consultant,,
6438,894,s6,0,Siebel,Purchase,,,,,,,,,,
6439,894,s6,0,Siebel,Purchase,,,,,,,,,73687,1
6440,894,s7,0,Siebel,Use,,,8,CES,,,,,,
6441,894,s7,0,Siebel,Use,,,8,NPS,0,,,,,
6442,894,s9,0,Siebel,Use,,,,,,,,,,
6443,894,s4,0,Siebel,Evaluation,Loyal,,,,,,,,,
6444,894,s4,0,Siebel,Evaluation,Loyal,,,,,,81612,Consultant,,
6445,894,s6,0,Siebel,Purchase,Loyal,,,,,,,,,
6446,894,s6,0,Siebel,Purchase,Loyal,,,,,,,,81612,1
6447,894,s7,0,Siebel,Use,Loyal,,,,,,,,,
6448,894,s9,0,Siebel,Use,Loyal,,10,CES,,,,,,
6449,894,s9,0,Siebel,Use,Loyal,,10,NPS,1,,,,,
6450,894,s10,0,Siebel,End,Loyal,,,,,,,,,
6451,895,s1,,,Awareness,,,,,,,,,,
6452,895,s10,,,End,,,,,,,,,,
6453,896,s1,,,Awareness,,,,,,,,,,
6454,896,s10,,,End,,,,,,,,,,
6455,897,s1,,,Awareness,,,,,,,,,,
6456,897,s2,5,Siebel,Awareness,,,,,,,,,,
6457,897,s3,5,Siebel,Awareness,,,,,,,,,,
6458,897,s5,5,Siebel,Evaluation,,,,,,,,,,
6459,897,s4,5,Siebel,Evaluation,,,,,,,,,,
6460,897,s4,5,Siebel,Evaluation,,,,,,,20899,Consultant,,
6461,897,s10,5,Siebel,End,,,,,,,,,,
6462,898,s1,,,Awareness,,,,,,,,,,
6463,898,s2,0,Siebel,Awareness,,,,,,,,,,
6464,898,s3,0,Siebel,Awareness,,,,,,,,,,
6465,898,s5,0,Siebel,Evaluation,,,,,,,,,,
6466,898,s4,0,Siebel,Evaluation,,,,,,,,,,
6467,898,s4,0,Siebel,Evaluation,,,,,,,11699,Consultant,,
6468,898,s6,0,Siebel,Purchase,,,,,,,,,,
6469,898,s6,0,Siebel,Purchase,,,,,,,,,11699,1
6470,898,s7,0,Siebel,Use,,,10,CES,,,,,,
6471,898,s7,0,Siebel,Use,,,9,NPS,1,,,,,
6472,898,s9,0,Siebel,Use,,,,,,,,,,
6473,898,s4,0,Siebel,Evaluation,Loyal,,,,,,,,,
6474,898,s4,0,Siebel,Evaluation,Loyal,,,,,,98658,Consultant,,
6475,898,s6,0,Siebel,Purchase,Loyal,,9,CES,,,,,,
6476,898,s6,0,Siebel,Purchase,Loyal,,9,NPS,1,,,,,
6477,898,s6,0,Siebel,Purchase,Loyal,,,,,,,,98658,1
6478,898,s7,0,Siebel,Use,Loyal,,10,CES,,,,,,
6479,898,s7,0,Siebel,Use,Loyal,,10,NPS,1,,,,,
6480,898,s9,0,Siebel,Use,Loyal,,,,,,,,,
6481,898,s10,0,Siebel,End,Loyal,,,,,,,,,
6482,899,s1,,,Awareness,,,,,,,,,,
6483,899,s2,2,Service Cloud,Awareness,,,,,,,,,,
6484,899,s3,2,Service Cloud,Awareness,,,,,,,,,,
6485,899,s5,2,Service Cloud,Evaluation,,,,,,,,,,
6486,899,s4,2,Service Cloud,Evaluation,,,,,,,,,,
6487,899,s4,2,Service Cloud,Evaluation,,,,,,,45557,Consultant,,
6488,899,s5,2,Service Cloud,Evaluation,,,,,,,,,,
6489,899,s4,2,Service Cloud,Evaluation,,,,,,,,,,
6490,899,s4,2,Service Cloud,Evaluation,,,,,,,39216,Consultant,,
6491,899,s10,2,Service Cloud,End,,,,,,,,,,
6492,900,s1,,,Awareness,,,,,,,,,,
6493,900,s2,2,Service Cloud,Awareness,,,,,,,,,,
6494,900,s3,2,Service Cloud,Awareness,,,,,,,,,,
6495,900,s5,2,Service Cloud,Evaluation,,,,,,,,,,
6496,900,s4,2,Service Cloud,Evaluation,,,,,,,,,,
6497,900,s4,2,Service Cloud,Evaluation,,,,,,,50444,Consultant,,
6498,900,s10,2,Service Cloud,End,,,,,,,,,,
6499,901,s1,,,Awareness,,,,,,,,,,
6500,901,s2,2,Service Cloud,Awareness,,,,,,,,,,
6501,901,s3,2,Service Cloud,Awareness,,,,,,,,,,
6502,901,s5,2,Service Cloud,Evaluation,,,4,CES,,,,,,
6503,901,s5,2,Service Cloud,Evaluation,,,4,NPS,-1,,,,,
6504,901,s4,2,Service Cloud,Evaluation,,,9,CES,,,,,,
6505,901,s4,2,Service Cloud,Evaluation,,,9,NPS,1,,,,,
6506,901,s4,2,Service Cloud,Evaluation,,,,,,,38193,Consultant,,
6507,901,s5,2,Service Cloud,Evaluation,,,8,CES,,,,,,
6508,901,s5,2,Service Cloud,Evaluation,,,8,NPS,0,,,,,
6509,901,s4,2,Service Cloud,Evaluation,,,,,,,,,,
6510,901,s4,2,Service Cloud,Evaluation,,,,,,,54279,Consultant,,
6511,901,s6,2,Service Cloud,Purchase,,,,,,,,,,
6512,901,s6,2,Service Cloud,Purchase,,,,,,,,,54279,1
6513,901,s7,2,Service Cloud,Use,,,,,,,,,,
6514,901,s9,2,Service Cloud,Use,,,,,,,,,,
6515,901,s10,2,Service Cloud,End,,,,,,,,,,
6516,902,s1,,,Awareness,,,,,,,,,,
6517,902,s2,1,Sales Cloud,Awareness,,,,,,,,,,
6518,902,s3,1,Sales Cloud,Awareness,,,,,,,,,,
6519,902,s5,1,Sales Cloud,Evaluation,,,,,,,,,,
6520,902,s4,1,Sales Cloud,Evaluation,,,1,CES,,,,,,
6521,902,s4,1,Sales Cloud,Evaluation,,,2,NPS,-1,,,,,
6522,902,s4,1,Sales Cloud,Evaluation,,,,,,,9381,Consultant,,
6523,902,s10,1,Sales Cloud,End,,,,,,,,,,
6524,903,s1,,,Awareness,,,,,,,,,,
6525,903,s2,0,Siebel,Awareness,,,,,,,,,,
6526,903,s10,0,Siebel,End,,,,,,,,,,
6527,904,s1,,,Awareness,,,,,,,,,,
6528,904,s2,4,BI,Awareness,,,,,,,,,,
6529,904,s3,4,BI,Awareness,,,,,,,,,,
6530,904,s5,4,BI,Evaluation,,,2,CES,,,,,,
6531,904,s5,4,BI,Evaluation,,,3,NPS,-1,,,,,
6532,904,s4,4,BI,Evaluation,,,,,,,,,,
6533,904,s4,4,BI,Evaluation,,,,,,,27334,Consultant,,
6534,904,s10,4,BI,End,,,,,,,,,,
6535,905,s1,,,Awareness,,,,,,,,,,
6536,905,s2,2,Service Cloud,Awareness,,,,,,,,,,
6537,905,s3,2,Service Cloud,Awareness,,,,,,,,,,
6538,905,s10,2,Service Cloud,End,,,,,,,,,,
6539,906,s1,,,Awareness,,,,,,,,,,
6540,906,s2,5,Siebel,Awareness,,,,,,,,,,
6541,906,s3,5,Siebel,Awareness,,,,,,,,,,
6542,906,s5,5,Siebel,Evaluation,,,,,,,,,,
6543,906,s4,5,Siebel,Evaluation,,,,,,,,,,
6544,906,s4,5,Siebel,Evaluation,,,,,,,12575,Consultant,,
6545,906,s5,5,Siebel,Evaluation,,,5,CES,,,,,,
6546,906,s5,5,Siebel,Evaluation,,,8,NPS,0,,,,,
6547,906,s4,5,Siebel,Evaluation,,,,,,,,,,
6548,906,s4,5,Siebel,Evaluation,,,,,,,28917,Consultant,,
6549,906,s6,5,Siebel,Purchase,,,,,,,,,,
6550,906,s6,5,Siebel,Purchase,,,,,,,,,28917,1
6551,906,s7,5,Siebel,Use,,,10,CES,,,,,,
6552,906,s7,5,Siebel,Use,,,9,NPS,1,,,,,
6553,906,s9,5,Siebel,Use,,,8,CES,,,,,,
6554,906,s9,5,Siebel,Use,,,5,NPS,-1,,,,,
6555,906,s10,5,Siebel,End,,,,,,,,,,
6556,907,s1,,,Awareness,,,,,,,,,,
6557,907,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
6558,907,s10,3,Marketing Cloud,End,,,,,,,,,,
6559,908,s1,,,Awareness,,,,,,,,,,
6560,908,s2,5,Siebel,Awareness,,,,,,,,,,
6561,908,s10,5,Siebel,End,,,,,,,,,,
6562,909,s1,,,Awareness,,,,,,,,,,
6563,909,s2,0,Siebel,Awareness,,,,,,,,,,
6564,909,s3,0,Siebel,Awareness,,,,,,,,,,
6565,909,s5,0,Siebel,Evaluation,,,9,CES,,,,,,
6566,909,s5,0,Siebel,Evaluation,,,9,NPS,1,,,,,
6567,909,s4,0,Siebel,Evaluation,,,,,,,,,,
6568,909,s4,0,Siebel,Evaluation,,,,,,,72228,Consultant,,
6569,909,s6,0,Siebel,Purchase,,,,,,,,,,
6570,909,s6,0,Siebel,Purchase,,,,,,,,,72228,1
6571,909,s7,0,Siebel,Use,,,,,,,,,,
6572,909,s9,0,Siebel,Use,,,,,,,,,,
